"","run_number","job_number","BETA","Q10_RH","ECS","NPP_FLUX0","AERO_SCALE","DIFFUSIVITY"
"1",1,1,0.564983233979458,1.43550674529253,2.58471045637001,59.6073215718405,1.16699947086183,2.60629790870388
"2",2,1,0.570234743249305,1.69420194211431,4.37098897153847,65.1103984755754,1.05473091148523,2.4558813957567
"3",3,1,0.593068323840011,1.64193719270715,2.30563543391077,63.3360016154446,0.922582782419913,2.21623996116784
"4",4,1,0.557931377506526,1.37187417196075,2.97578924824171,61.4638056904301,1.06123307749795,2.20125173006786
"5",5,1,0.553651704675668,4.56216689813466,2.72134890500409,51.1139864535389,0.849611976182548,2.30452414714441
"6",6,1,0.570223305697377,1.28972665954822,2.08085288146812,58.3155711098092,1.07929741608736,2.57250660492184
"7",7,1,0.491744829873087,0.934555631287823,3.92365736626465,48.0425031507463,1.12604375848348,2.41182278580657
"8",8,1,0.494624118358421,2.14907018051379,1.82263760327062,59.9874552664556,0.904574683119143,1.92175656308981
"9",9,1,0.573642103366994,1.32810841170003,4.55418492873181,61.4330778176367,1.04054380683302,2.18915591990912
"10",10,1,0.489779518260628,2.27113651395868,2.67673599888222,60.3084045555837,0.989644757456082,1.99511576518752
"11",11,1,0.529632557043984,0.906272855263376,3.70921814346147,51.5913168776877,0.966743038880986,2.73490673116885
"12",12,1,0.523875383283645,2.06336954395267,3.20125586859976,50.0839942036564,1.00147509070845,2.295395542184
"13",13,1,0.564990471679813,1.94892186197059,2.12802243037832,62.292177658874,1.02202917650545,2.52414975776837
"14",14,1,0.524966251309952,2.80141282305516,1.84386471338983,63.4511280438727,1.11762536816081,2.77179488649599
"15",15,1,0.548216317157106,1.08523538235741,2.48034992374457,52.850077027947,1.06567835530573,2.34642946323954
"16",16,1,0.523713884484678,1.3585682237875,2.48236168320637,44.4471053421159,0.995538483516338,2.02894891104905
"17",17,1,0.496760867951972,1.23233706598752,3.25613615466062,43.8773847703238,1.22797352260857,2.46465259189329
"18",18,1,0.532486551927726,1.76557339533641,4.34932173607977,62.2092756059988,0.972188130853629,2.30586655168895
"19",19,1,0.533068696621421,1.80817688105842,3.21524229029957,58.4660392585739,0.915589386952235,2.46920737612797
"20",20,1,0.601415422194515,1.31618663852262,3.02763387260839,60.0376113014276,0.948132120411425,2.15212431699814
"21",21,1,0.527455509587061,0.754823059516438,4.01672762409014,51.5549191685509,0.871841724750421,2.62028803935249
"22",22,1,0.521353085502369,1.34097604946355,2.2371042166691,56.6206244293017,0.995337680452678,2.82068084815859
"23",23,1,0.572849382210573,2.29581228357201,3.97895487967823,56.1856843995849,0.966035831840002,2.21207144481708
"24",24,1,0.531068634866798,1.41767491253254,3.49733300218867,57.8857109765364,1.17933140207092,2.3264108537498
"25",25,1,0.592024012337163,1.34272429494465,2.49797562754942,59.5942437234825,1.05529716342519,2.14897932943964
"26",26,1,0.521953046929771,1.63363688315472,2.96253085047029,64.5282083945146,0.977338329564063,1.983274996583
"27",27,1,0.590685844903729,1.70330476592141,3.03971447571015,49.6240552975497,0.849341989892306,2.48213117800978
"28",28,1,0.529466719418711,2.93290551086851,1.86759143930316,55.2019828986468,0.937483290168041,1.92383050224705
"29",29,1,0.474380093922901,1.36272958081444,1.85785871711905,56.1663955301013,0.964823104886606,2.07716403380355
"30",30,1,0.553734994223727,1.18893260666446,2.32098262384942,59.7268018025577,1.00225904518607,2.22968971713971
"31",31,1,0.551044631329934,3.29118544695696,1.2873935161584,50.3260321882675,1.05768439264565,2.47566736954656
"32",32,1,0.552211607198954,0.813349209222282,1.66581960987418,51.8954514543632,0.969695420042815,2.20079703672638
"33",33,1,0.563901271262759,1.97783925459529,2.56725171533852,52.8371774179702,1.07637737838259,2.59130194808178
"34",34,1,0.533651701399962,2.07027744836451,2.92696190824965,59.5517531876152,1.09113167494047,2.45947117013647
"35",35,1,0.4932261046066,1.23569404677929,3.54917216951386,48.5532504543238,0.982582625009931,2.17329319332129
"36",36,1,0.544255885430524,2.10246108383882,3.5505865596204,62.18338521672,0.957185427379076,2.61308771257494
"37",37,1,0.570286003738493,1.18796515827006,4.05188171813553,54.7152212180228,0.929157310399831,2.14608166960739
"38",38,1,0.523996413045716,2.10973184205076,1.37185445538037,57.9874133454578,0.945678246257371,2.38272685320834
"39",39,1,0.540790901809047,1.90170143886915,4.31361252683502,57.1587565222058,0.919864470648528,1.94573325458288
"40",40,1,0.50915706223817,1.62279185721773,3.2184689238806,54.3551753377786,0.84247534362724,2.61101156993787
"41",41,1,0.539029141765505,3.08721891141429,1.60966098278972,62.590892497528,1.1802818656724,2.46509450744653
"42",42,1,0.525859169962688,1.09460431460622,3.20634467733881,41.8475970213137,1.01178328683607,1.84561238754866
"43",43,1,0.571294798395216,2.37600269923829,4.03162757202934,51.1617679726438,0.980233945669434,1.99815427285717
"44",44,1,0.564389364376125,1.89078527032953,2.42211828831303,63.0657985697599,0.902868977222074,2.41294386000476
"45",45,1,0.546519229427428,1.83854464314814,1.94441951967898,65.4389736272559,0.811829618272521,2.16364521798098
"46",46,1,0.574239559485327,0.818843370044546,2.88410972585795,60.0859869992353,0.886592306038722,2.68371905190848
"47",47,1,0.551483298491872,2.97396139256828,2.46491211513666,55.8490035679382,0.997483312131585,2.36082677048422
"48",48,1,0.544809159338813,1.44048306732891,2.36930577278832,49.8481609240564,1.07321616442527,1.99746436269571
"49",49,1,0.563573853095388,1.89166203642726,2.74517650049299,59.3542446064823,1.01927516110269,2.06418923713349
"50",50,1,0.576734075461083,1.56428121287329,2.4569790930985,60.5065855623862,1.07319151987024,2.5757707926282
"51",51,1,0.511092727643721,0.894789863605069,2.42290829869843,62.1075973463769,0.994115014865127,2.43275091404658
"52",52,1,0.567626387380674,1.33339930881575,3.38511854158671,54.1388097247361,1.01199625855044,2.45545708352269
"53",53,1,0.481074537919316,2.80127830921473,1.62550820389576,56.1222915321418,1.08350724280838,2.53472542195495
"54",54,1,0.500037801332073,3.01898511659806,3.10666017545344,63.7080460855689,0.922583258933254,2.1391936199253
"55",55,1,0.526313000517982,1.6989719485649,3.75282259139097,64.1012385645338,0.892359601441736,2.09537989455462
"56",56,1,0.555632819484859,3.35753770124882,3.77929253603409,59.9549380983387,0.973172399455281,2.18235286546783
"57",57,1,0.571701694556432,1.7472860604082,3.50918525985899,53.9223944487448,1.14174650213058,2.27477936044763
"58",58,1,0.54035444270491,1.86360463688189,4.22358734397872,63.7484987336185,0.894459389125814,2.56505074739145
"59",59,1,0.521889465168579,1.54850810126754,2.11178742639412,57.5809002449725,0.951341215096125,2.44453066146131
"60",60,1,0.564075168610989,2.97146639830293,2.22264295152527,53.0125905416857,0.994546804397814,2.35667063225387
"61",61,1,0.551745046211057,1.55147208015333,3.5204946864101,50.0982062831741,1.01683474816008,1.81755172939741
"62",62,1,0.534317065945706,1.35045620286714,2.38914483254362,52.3505332583152,1.09640967280544,2.20286670504415
"63",63,1,0.536897674171269,0.883725896687145,3.39807755904647,52.8426784529213,1.11271269595464,2.06202815916
"64",64,1,0.561562142415535,1.28259137868305,1.76151982396319,55.5853650768399,0.72482356745834,2.41213464653058
"65",65,1,0.589072692273737,2.25539481629636,4.04310738197811,59.5695899372019,0.906284735398061,1.81513655212919
"66",66,1,0.511525339255898,2.71175536357748,2.89547694728565,62.5407841396706,0.873371790862913,2.19674624578399
"67",67,1,0.54713280236849,1.28761664006133,3.53268660451614,59.1115658624795,1.10756901025012,2.40833694228368
"68",68,1,0.532662308334196,1.33664495793385,2.52818412545973,52.7369492420419,0.951696742456975,2.36283738370694
"69",69,1,0.532179935140904,1.18150607309375,2.63538349386893,51.0187995067737,0.997207937950286,2.2281968955244
